official_name,short_name,ISO3,indicator_name,score
Kingdom of the Netherlands,Netherlands,NLD,C.CAPABILITIES.DIGTOOLS,0.9920680040000001
New Caledonia,New Caledonia,NCL,C.CAPABILITIES.DIGTOOLS,0.83900366445
New Zealand,New Zealand,NZL,C.CAPABILITIES.DIGTOOLS,0.8123761707
Federal Republic of Nigeria,Nigeria,NGA,C.CAPABILITIES.DIGTOOLS,0.6837877157
Sultanate of Oman,Oman,OMN,C.CAPABILITIES.DIGTOOLS,0.6292881804
Republic of Panama,Panama,PAN,C.CAPABILITIES.DIGTOOLS,0.5583151548
Republic of Paraguay,Paraguay,PRY,C.CAPABILITIES.DIGTOOLS,0.44925140820000004
Republic of Peru,Peru,PER,C.CAPABILITIES.DIGTOOLS,0.5039122344
Republic of the Philippines,Philippines,PHL,C.CAPABILITIES.DIGTOOLS,0.5943628585999999
Portuguese Republic,Portugal,PRT,C.CAPABILITIES.DIGTOOLS,0.8046464537
State of Qatar,Qatar,QAT,C.CAPABILITIES.DIGTOOLS,0.7104565968
Republic of Korea,South Korea,KOR,C.CAPABILITIES.DIGTOOLS,0.9920054573
Republic of Moldova,Moldova,MDA,C.CAPABILITIES.DIGTOOLS,0.5625409216
Romania,Romania,ROU,C.CAPABILITIES.DIGTOOLS,0.7956804397
Russian Federation,Russia,RUS,C.CAPABILITIES.DIGTOOLS,0.7272909953
Republic of Rwanda,Rwanda,RWA,C.CAPABILITIES.DIGTOOLS,0.5822726997000001
Saint Lucia,St. Lucia,LCA,C.CAPABILITIES.DIGTOOLS,0.5706133742055555
Kingdom of Saudi Arabia,Saudi Arabia,SAU,C.CAPABILITIES.DIGTOOLS,0.8572629317
Republic of Senegal,Senegal,SEN,C.CAPABILITIES.DIGTOOLS,0.6458172974
Republic of Sierra Leone,Sierra Leone,SLE,C.CAPABILITIES.DIGTOOLS,0.413128991767742
Slovak Republic,Slovakia,SVK,C.CAPABILITIES.DIGTOOLS,0.8555680472
Republic of South Africa,South Africa,ZAF,C.CAPABILITIES.DIGTOOLS,0.7044965543
Kingdom of Spain,Spain,ESP,C.CAPABILITIES.DIGTOOLS,0.802056751
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,C.CAPABILITIES.DIGTOOLS,0.4329863185
State of Palestine,Palestine,PSE,C.CAPABILITIES.DIGTOOLS,0.6767385608642857
Kingdom of Sweden,Sweden,SWE,C.CAPABILITIES.DIGTOOLS,0.9635932511
Republic of China,Taiwan,TWN,C.CAPABILITIES.DIGTOOLS,0.7163557559499999
Republic of Tajikistan,Tajikistan,TJK,C.CAPABILITIES.DIGTOOLS,0.5281444527
Kingdom of Thailand,Thailand,THA,C.CAPABILITIES.DIGTOOLS,0.7213227019999999
Togolese Republic,Togo,TGO,C.CAPABILITIES.DIGTOOLS,0.413128991767742
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,C.CAPABILITIES.DIGTOOLS,0.3483413659
Republic of Tunisia,Tunisia,TUN,C.CAPABILITIES.DIGTOOLS,0.34508893350000003
Turkmenistan,Turkmenistan,TKM,C.CAPABILITIES.DIGTOOLS,0.4607019931
Republic of Uganda,Uganda,UGA,C.CAPABILITIES.DIGTOOLS,0.4617727407
Ukraine,Ukraine,UKR,C.CAPABILITIES.DIGTOOLS,0.5767967959
United Arab Emirates,United Arab Emirates,ARE,C.CAPABILITIES.DIGTOOLS,0.8241147368999999
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,C.CAPABILITIES.DIGTOOLS,0.8657267084
United States of America,United States,USA,C.CAPABILITIES.DIGTOOLS,1.0
Oriental Republic of Uruguay,Uruguay,URY,C.CAPABILITIES.DIGTOOLS,0.7102327592000001
Republic of Uzbekistan,Uzbekistan,UZB,C.CAPABILITIES.DIGTOOLS,0.4607019931
Socialist Republic of Vietnam,Vietnam,VNM,C.CAPABILITIES.DIGTOOLS,0.6078317082
