official_name,short_name,ISO3,indicator_name,score
Republic of Mozambique,Mozambique,MOZ,C.CAPABILITIES.DIGSKILLS,0.2898812293333333
Republic of Namibia,Namibia,NAM,C.CAPABILITIES.DIGSKILLS,0.43904046216666665
Federal Democratic Republic of Nepal,Nepal,NPL,C.CAPABILITIES.DIGSKILLS,0.4450416168333333
Kingdom of the Netherlands,Netherlands,NLD,C.CAPABILITIES.DIGSKILLS,0.7710650761666668
New Caledonia,New Caledonia,NCL,C.CAPABILITIES.DIGSKILLS,0.6625659465833333
New Zealand,New Zealand,NZL,C.CAPABILITIES.DIGSKILLS,0.6552147865000001
Federal Republic of Nigeria,Nigeria,NGA,C.CAPABILITIES.DIGSKILLS,0.40380386516666666
Sultanate of Oman,Oman,OMN,C.CAPABILITIES.DIGSKILLS,0.6484527588333333
Republic of Panama,Panama,PAN,C.CAPABILITIES.DIGSKILLS,0.4202555815
Republic of Paraguay,Paraguay,PRY,C.CAPABILITIES.DIGSKILLS,0.3177995681666667
Republic of Peru,Peru,PER,C.CAPABILITIES.DIGSKILLS,0.3928940296666667
Republic of the Philippines,Philippines,PHL,C.CAPABILITIES.DIGSKILLS,0.6770660081666668
Portuguese Republic,Portugal,PRT,C.CAPABILITIES.DIGSKILLS,0.5871466795
State of Qatar,Qatar,QAT,C.CAPABILITIES.DIGSKILLS,0.7221954663333334
Republic of Korea,South Korea,KOR,C.CAPABILITIES.DIGSKILLS,0.6650833288333334
Republic of Moldova,Moldova,MDA,C.CAPABILITIES.DIGSKILLS,0.5756507715
Romania,Romania,ROU,C.CAPABILITIES.DIGSKILLS,0.5819776853333334
Russian Federation,Russia,RUS,C.CAPABILITIES.DIGSKILLS,0.6582589945000001
Republic of Rwanda,Rwanda,RWA,C.CAPABILITIES.DIGSKILLS,0.4936439593333333
Saint Lucia,St. Lucia,LCA,C.CAPABILITIES.DIGSKILLS,0.4361916021969697
Kingdom of Saudi Arabia,Saudi Arabia,SAU,C.CAPABILITIES.DIGSKILLS,0.7212308248333333
Republic of Senegal,Senegal,SEN,C.CAPABILITIES.DIGSKILLS,0.5344262918333333
Republic of Serbia,Serbia,SRB,C.CAPABILITIES.DIGSKILLS,0.5149873891666666
Republic of Seychelles,Seychelles,SYC,C.CAPABILITIES.DIGSKILLS,0.5988244214999999
Republic of Sierra Leone,Sierra Leone,SLE,C.CAPABILITIES.DIGSKILLS,0.43006895101960785
Republic of South Africa,South Africa,ZAF,C.CAPABILITIES.DIGSKILLS,0.37881787616666673
Kingdom of Spain,Spain,ESP,C.CAPABILITIES.DIGSKILLS,0.5569376945000001
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,C.CAPABILITIES.DIGSKILLS,0.537823677
State of Palestine,Palestine,PSE,C.CAPABILITIES.DIGSKILLS,0.6187213500444444
Kingdom of Sweden,Sweden,SWE,C.CAPABILITIES.DIGSKILLS,0.7778379916666666
Republic of China,Taiwan,TWN,C.CAPABILITIES.DIGSKILLS,0.6978693008333333
Republic of Tajikistan,Tajikistan,TJK,C.CAPABILITIES.DIGSKILLS,0.5738139153333334
Kingdom of Thailand,Thailand,THA,C.CAPABILITIES.DIGSKILLS,0.5429211458333333
Togolese Republic,Togo,TGO,C.CAPABILITIES.DIGSKILLS,0.43006895101960785
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,C.CAPABILITIES.DIGSKILLS,0.4736878475
Republic of Tunisia,Tunisia,TUN,C.CAPABILITIES.DIGSKILLS,0.5387577215
Turkmenistan,Turkmenistan,TKM,C.CAPABILITIES.DIGSKILLS,0.5547971461111111
Republic of Uganda,Uganda,UGA,C.CAPABILITIES.DIGSKILLS,0.4038350184999999
Ukraine,Ukraine,UKR,C.CAPABILITIES.DIGSKILLS,0.5753138065
United Arab Emirates,United Arab Emirates,ARE,C.CAPABILITIES.DIGSKILLS,0.7202061016666668
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,C.CAPABILITIES.DIGSKILLS,0.6561730703333333
United States of America,United States,USA,C.CAPABILITIES.DIGSKILLS,0.7217022578333334
Oriental Republic of Uruguay,Uruguay,URY,C.CAPABILITIES.DIGSKILLS,0.5436712106666667
Republic of Uzbekistan,Uzbekistan,UZB,C.CAPABILITIES.DIGSKILLS,0.5547971461111111
Socialist Republic of Vietnam,Vietnam,VNM,C.CAPABILITIES.DIGSKILLS,0.4609307448333333
