official_name,short_name,ISO3,indicator_name,score
Federal Democratic Republic of Nepal,Nepal,NPL,C.CAPABILITIES.INTACCESS,0.5724423190268706
Kingdom of the Netherlands,Netherlands,NLD,C.CAPABILITIES.INTACCESS,0.9489123397360327
New Caledonia,New Caledonia,NCL,C.CAPABILITIES.INTACCESS,0.16263686401157276
New Zealand,New Zealand,NZL,C.CAPABILITIES.INTACCESS,0.9379709317098501
Federal Republic of Nigeria,Nigeria,NGA,C.CAPABILITIES.INTACCESS,0.13311378027252752
Sultanate of Oman,Oman,OMN,C.CAPABILITIES.INTACCESS,0.9129360165884081
Republic of Panama,Panama,PAN,C.CAPABILITIES.INTACCESS,0.740676159899709
Republic of Paraguay,Paraguay,PRY,C.CAPABILITIES.INTACCESS,0.7565467035267122
Republic of Peru,Peru,PER,C.CAPABILITIES.INTACCESS,0.7390201572216901
Republic of the Philippines,Philippines,PHL,C.CAPABILITIES.INTACCESS,0.5744422179333365
Portuguese Republic,Portugal,PRT,C.CAPABILITIES.INTACCESS,0.8551714137645288
State of Qatar,Qatar,QAT,C.CAPABILITIES.INTACCESS,0.9744762981540176
Republic of Korea,South Korea,KOR,C.CAPABILITIES.INTACCESS,0.9678875130254689
Republic of Moldova,Moldova,MDA,C.CAPABILITIES.INTACCESS,0.8452054783053505
Romania,Romania,ROU,C.CAPABILITIES.INTACCESS,0.8616082201852041
Russian Federation,Russia,RUS,C.CAPABILITIES.INTACCESS,0.9078149962551869
Republic of Rwanda,Rwanda,RWA,C.CAPABILITIES.INTACCESS,0.10396476046948129
Saint Lucia,St. Lucia,LCA,C.CAPABILITIES.INTACCESS,0.6832564539116935
Kingdom of Saudi Arabia,Saudi Arabia,SAU,C.CAPABILITIES.INTACCESS,0.9332684180353087
Republic of Senegal,Senegal,SEN,C.CAPABILITIES.INTACCESS,0.30678604252675723
Republic of Serbia,Serbia,SRB,C.CAPABILITIES.INTACCESS,0.8422479283626363
Republic of Seychelles,Seychelles,SYC,C.CAPABILITIES.INTACCESS,0.7795431560002319
Republic of Sierra Leone,Sierra Leone,SLE,C.CAPABILITIES.INTACCESS,0.06061443527286345
Republic of South Africa,South Africa,ZAF,C.CAPABILITIES.INTACCESS,0.6990983983305061
Kingdom of Spain,Spain,ESP,C.CAPABILITIES.INTACCESS,0.9290758355207934
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,C.CAPABILITIES.INTACCESS,0.6566279162418752
State of Palestine,Palestine,PSE,C.CAPABILITIES.INTACCESS,0.705339664150247
Kingdom of Sweden,Sweden,SWE,C.CAPABILITIES.INTACCESS,0.9605298509594478
Republic of China,Taiwan,TWN,C.CAPABILITIES.INTACCESS,0.8813884331750318
Republic of Tajikistan,Tajikistan,TJK,C.CAPABILITIES.INTACCESS,0.47471481374446156
Kingdom of Thailand,Thailand,THA,C.CAPABILITIES.INTACCESS,0.7780224858376081
Togolese Republic,Togo,TGO,C.CAPABILITIES.INTACCESS,0.05615929592952104
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,C.CAPABILITIES.INTACCESS,0.8654146882135406
Republic of Tunisia,Tunisia,TUN,C.CAPABILITIES.INTACCESS,0.7841254515416698
Turkmenistan,Turkmenistan,TKM,C.CAPABILITIES.INTACCESS,0.4663497003215744
Republic of Uganda,Uganda,UGA,C.CAPABILITIES.INTACCESS,0.11381762715078125
Ukraine,Ukraine,UKR,C.CAPABILITIES.INTACCESS,0.7881455719539545
United Arab Emirates,United Arab Emirates,ARE,C.CAPABILITIES.INTACCESS,0.9933510373573362
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,C.CAPABILITIES.INTACCESS,0.9332671668852314
United States of America,United States,USA,C.CAPABILITIES.INTACCESS,0.931166463298686
Oriental Republic of Uruguay,Uruguay,URY,C.CAPABILITIES.INTACCESS,0.8420715884463228
Republic of Uzbekistan,Uzbekistan,UZB,C.CAPABILITIES.INTACCESS,0.737408414187511
Socialist Republic of Vietnam,Vietnam,VNM,C.CAPABILITIES.INTACCESS,0.7768885279361716
