official_name,short_name,ISO3,indicator_name,score
Republic of Sierra Leone,Sierra Leone,SLE,digital_goverment,0.5
Republic of South Africa,South Africa,ZAF,digital_goverment,0.8666666666666668
Kingdom of Spain,Spain,ESP,digital_goverment,0.9333333333333332
Democratic Socialist Republic of Sri Lanka,Sri Lanka,LKA,digital_goverment,0.7666666666666667
State of Palestine,Palestine,PSE,digital_goverment,0.26666666666666666
Kingdom of Sweden,Sweden,SWE,digital_goverment,0.8333333333333333
Republic of China,Taiwan,TWN,digital_goverment,0.8
Republic of Tajikistan,Tajikistan,TJK,digital_goverment,0.2
Kingdom of Thailand,Thailand,THA,digital_goverment,0.9333333333333332
Togolese Republic,Togo,TGO,digital_goverment,0.2
Republic of Trinidad and Tobago,Trinidad and Tobago,TTO,digital_goverment,0.36666666666666664
Republic of Tunisia,Tunisia,TUN,digital_goverment,0.5333333333333333
Republic of Turkey,Turkey,TUR,digital_goverment,0.7333333333333333
Turkmenistan,Turkmenistan,TKM,digital_goverment,0.06666666666666667
Republic of Uganda,Uganda,UGA,digital_goverment,0.6
Ukraine,Ukraine,UKR,digital_goverment,0.5666666666666667
United Arab Emirates,United Arab Emirates,ARE,digital_goverment,0.8333333333333333
United Kingdom of Great Britain and Northern Ireland,United Kingdom,GBR,digital_goverment,0.9333333333333332
United States of America,United States,USA,digital_goverment,0.8666666666666666
Oriental Republic of Uruguay,Uruguay,URY,digital_goverment,0.7333333333333333
Republic of Uzbekistan,Uzbekistan,UZB,digital_goverment,0.5
Socialist Republic of Vietnam,Vietnam,VNM,digital_goverment,0.6
